Year,Provenceid,Provence,tGDP,first_num,second_num,third_num,first_por,second_por,third_por,avgpeople
1956,130000,河北省,49.83000183,25.01000023,12.13000011,12.68999958,50.19060135,24.34280014,25.46660042,140
1956,520000,贵州省,14.64999962,8.869999886,3.25,2.529999971,60.54610062,22.18429947,17.26959991,91
1956,640000,宁夏回族自治区,2.569999933,1.909999967,0.180000007,0.479999989,74.31909943,7.003900051,18.67700005,152
1956,120000,天津市,20.70000076,2.25999999,10.82999992,7.610000134,10.91790009,52.31880188,36.76330185,419
1956,510000,四川省,49.74000168,32.02999878,10.51000023,7.199999809,64.39489746,21.12989998,14.47529984,100
1956,530000,云南省,21.32999992,11.60000038,5.110000134,4.619999886,54.38349915,23.95689964,21.6595993,117
1957,142,中国,1071.400024,430,316.6000061,324.7999878,40.09999847,29.60000038,30.29999924,168
1957,210000,辽宁省,78.69000244,16,46.61999893,16.06999969,20.33300018,59.24509811,20.4218998,335
1957,340000,安徽省,41.36999893,28.05999947,6.380000114,6.929999828,67.82689667,15.42179966,16.75130081,126
1957,370000,山东省,61.38999939,31.95000076,17.59000015,11.85000038,52.04430008,28.6529007,19.30279922,116
1957,140000,山西省,29.20000076,11.5,9.399999619,8.199999809,39.38359833,32.19179916,28.0821991,186
1957,360000,江西省,27.72999954,15.44999981,5.130000114,7.150000095,55.71580124,18.49979973,25.78429985,152
1957,630000,青海省,3.950000048,2.130000114,0.779999971,1.039999962,53.92409897,19.74679947,26.32909966,193
1957,450000,广西壮族自治区,21.56999969,11.44999981,5.539999962,4.579999924,53.08300018,25.68379974,21.23320007,101.7300034
1957,420000,湖北省,48.86000061,24.32999992,11.59000015,12.93999958,49.79529953,23.7208004,26.48380089,162
1957,320000,江苏省,65.11000061,29.94000053,14.39999962,20.77000046,45.9836998,22.11639977,31.89990044,157
1957,650000,新疆维吾尔自治区,14.67000008,7.880000114,3.819999933,2.970000029,53.71509933,26.03949928,20.24539948,267
1957,220000,吉林省,25.21999931,8.81000042,10.07999992,6.329999924,34.93259811,39.96829987,25.09910011,202
1957,410000,河南省,52.54999924,24.27000046,18.07999992,10.19999981,46.18460083,34.40530014,19.41010094,109.8000031
1957,440000,广东省,58.63999939,28.84000015,14.60000038,15.19999981,49.1814003,24.89769936,25.92090034,179.1600037
1957,110000,北京市,32.81000137,3.49000001,15.68000031,13.64000034,10.63700008,47.79029846,41.5727005,539
1957,150000,内蒙古自治区,21.27000046,11.28999996,5.050000191,4.929999828,53.07949829,23.74239922,23.17819977,232
1957,640000,宁夏回族自治区,2.579999924,1.799999952,0.219999999,0.560000002,69.76740265,8.527099609,21.70540047,147
1957,130000,河北省,52.29999924,26.11000061,12.59000015,13.60000038,49.92350006,24.0727005,26.00379944,144
1957,610000,陕西省,25.57999992,13.17000008,6.059999943,6.349999905,51.48550034,23.69039917,24.82410049,144
1957,430000,湖南省,45.20000076,26.40999985,7.449999809,11.34000015,58.42919922,16.4822998,25.08849907,127
1957,230000,黑龙江省,44.41999817,17.15999985,14.94999981,12.31000042,38.63119888,33.65599823,27.71269989,307
1957,330000,浙江省,37.27000046,19.29000092,7.929999828,10.05000019,51.75740051,21.2772007,26.9654007,151
1957,520000,贵州省,16.29999924,9.729999542,3.49000001,3.079999924,59.69329834,21.4109993,18.89570045,99
1957,120000,天津市,24.11000061,2.49000001,13.27999973,8.340000153,10.32769966,55.08089828,34.59149933,468
1957,310000,上海市,69.59999847,2.700000048,40.83000183,26.06999969,3.879300117,58.66379929,37.45690155,713
1957,620000,甘肃省,20.11000061,9.649999619,5.630000114,4.829999924,47.98609924,27.99600029,24.01790047,160
1957,530000,云南省,22.53000069,12.47000027,5.429999828,4.630000114,55.34840012,24.1012001,20.55039978,121
